distance,time_stamp,destination,source,price,surge_multiplier,name,id
1.21,2018-11-26 18:30:22.132-07,North End,Financial District,8.00,1.00,UberX,164016
1.21,2018-11-26 18:30:22.132-07,North End,Financial District,8.00,1.00,UberPool,164017
1.61,2018-11-26 16:27:14.637-07,Haymarket Square,Theatre District,12.50,1.00,UberXL,163932
1.61,2018-11-26 16:27:14.637-07,Haymarket Square,Theatre District,,1.00,Taxi,163933
1.61,2018-11-26 16:27:14.637-07,Haymarket Square,Theatre District,8.50,1.00,UberPool,163934
1.61,2018-11-25 21:41:37.193-07,Haymarket Square,Theatre District,8.50,1.00,WAV,163935
1.61,2018-11-25 21:41:37.193-07,Haymarket Square,Theatre District,27.50,1.00,Black SUV,163936
1.64,2018-11-26 02:50:09.753-07,Back Bay,Northeastern University,8.50,1.00,UberX,163944
3.08,2018-11-26 02:50:09.753-07,Northeastern University,West End,9.00,1.00,UberPool,163945
3.08,2018-11-26 02:50:09.753-07,Northeastern University,West End,,1.00,Taxi,163946
3.08,2018-11-26 02:50:09.753-07,Northeastern University,West End,22.00,1.00,Black,163947
3.08,2018-11-26 02:50:09.753-07,Northeastern University,West End,17.00,1.00,UberXL,163948
3.08,2018-11-26 02:50:09.753-07,Northeastern University,West End,29.50,1.00,Black SUV,163949
3.08,2018-11-26 02:50:09.753-07,Northeastern University,West End,10.50,1.00,WAV,163950
3.08,2018-11-26 02:50:09.753-07,Northeastern University,West End,10.50,1.00,UberX,163951
3.39,2018-11-26 02:50:09.753-07,North Station,Boston University,,1.00,Taxi,163952
2.38,2018-11-25 22:50:00.483-07,North Station,South Station,9.00,1.00,UberPool,163962
2.38,2018-11-25 22:50:00.483-07,North Station,South Station,8.50,1.00,UberX,163963
2.38,2018-11-25 22:50:00.483-07,North Station,South Station,20.50,1.00,Black,163964
2.38,2018-11-25 22:50:00.483-07,North Station,South Station,,1.00,Taxi,163965
1.46,2018-11-26 05:14:10.258-07,Beacon Hill,North End,9.50,1.00,UberX,163966
1.46,2018-11-26 05:14:10.258-07,Beacon Hill,North End,7.00,1.00,UberPool,163967
1.46,2018-11-26 05:14:10.258-07,Beacon Hill,North End,9.50,1.00,WAV,163968
1.46,2018-11-26 05:14:10.258-07,Beacon Hill,North End,28.00,1.00,Black SUV,163969
1.46,2018-11-26 05:14:10.258-07,Beacon Hill,North End,,1.00,Taxi,163970
1.46,2018-11-26 05:14:10.258-07,Beacon Hill,North End,17.50,1.00,Black,163971
1.9,2018-11-26 16:21:14.709-07,Beacon Hill,North End,9.00,1.00,UberPool,163995
1.9,2018-11-26 16:21:14.709-07,Beacon Hill,North End,,1.00,Taxi,163996
2.84,2018-11-25 22:14:00.962-07,Fenway,West End,12.00,1.00,UberPool,164201
2.27,2018-11-26 19:24:22.404-07,Boston University,Beacon Hill,,1.00,Taxi,164217
2.66,2018-11-26 19:24:22.404-07,Theatre District,Fenway,21.50,1.00,Black,164218
2.66,2018-11-26 19:24:22.404-07,Theatre District,Fenway,33.00,1.00,Black SUV,164219
2.66,2018-11-26 19:24:22.404-07,Theatre District,Fenway,11.00,1.00,UberPool,164220
2.66,2018-11-26 19:24:22.404-07,Theatre District,Fenway,18.50,1.00,UberXL,164221
2.45,2018-11-26 16:45:13.648-07,Northeastern University,Financial District,,1.00,Taxi,164355
2.45,2018-11-26 16:45:13.648-07,Northeastern University,Financial District,11.00,1.00,UberPool,164356
2.45,2018-11-26 16:45:13.648-07,Northeastern University,Financial District,31.50,1.00,Black SUV,164357
2.45,2018-11-26 16:45:13.648-07,Northeastern University,Financial District,19.00,1.00,UberXL,164358
2.45,2018-11-26 16:45:13.648-07,Northeastern University,Financial District,21.50,1.00,Black,164359
0.99,2018-11-26 16:45:13.648-07,Financial District,Haymarket Square,7.00,1.00,UberX,164360
2.17,2018-11-26 12:38:10.254-07,South Station,North Station,9.00,1.00,WAV,163348
2.17,2018-11-26 12:38:10.254-07,South Station,North Station,,1.00,Taxi,163349
2.17,2018-11-26 12:38:10.254-07,South Station,North Station,18.50,1.00,Black,163350
2.17,2018-11-26 12:38:10.254-07,South Station,North Station,9.00,1.00,UberPool,163351
1.34,2018-11-26 09:59:09.806-07,Fenway,Back Bay,8.50,1.00,UberX,163378
2.84,2018-11-26 03:20:09.746-07,Fenway,West End,31.50,1.00,Black SUV,164466
2.84,2018-11-26 03:20:09.746-07,Fenway,West End,21.50,1.00,Black,164467
2.84,2018-11-26 03:20:09.746-07,Fenway,West End,9.50,1.00,WAV,164468
2.84,2018-11-26 03:20:09.746-07,Fenway,West End,,1.00,Taxi,164469
2.84,2018-11-26 03:20:09.746-07,Fenway,West End,9.50,1.00,UberX,164470
3.71,2018-11-26 02:35:09.959-07,Financial District,Boston University,26.00,1.00,Black,164482
3.71,2018-11-26 02:35:09.959-07,Financial District,Boston University,,1.00,Taxi,164483
3.71,2018-11-26 02:35:09.959-07,Financial District,Boston University,13.00,1.00,UberX,164484
3.71,2018-11-26 02:35:09.959-07,Financial District,Boston University,9.00,1.00,UberPool,164485
3.71,2018-11-26 02:35:09.959-07,Financial District,Boston University,19.50,1.00,UberXL,164486
4.48,2018-11-26 02:35:09.959-07,Fenway,Financial District,15.00,1.00,UberX,164487
3.53,2018-11-26 22:33:22.098-07,Back Bay,South Station,10.50,1.00,WAV,164494
3.53,2018-11-26 22:33:22.098-07,Back Bay,South Station,17.50,1.00,UberXL,164495
3.53,2018-11-26 22:33:22.098-07,Back Bay,South Station,10.50,1.00,UberX,164496
3.53,2018-11-26 22:33:22.098-07,Back Bay,South Station,,1.00,Taxi,164497
3.53,2018-11-26 22:33:22.098-07,Back Bay,South Station,11.00,1.00,UberPool,164498
3.53,2018-11-26 22:33:22.098-07,Back Bay,South Station,47.00,1.00,Black SUV,164499
3.53,2018-11-26 22:33:22.098-07,Back Bay,South Station,32.00,1.00,Black,164500
2.84,2018-11-25 23:24:02.743-07,Fenway,West End,8.00,1.00,UberPool,164731
2.84,2018-11-25 23:24:02.743-07,Fenway,West End,20.50,1.00,Black,164732
1.26,2018-11-25 23:24:02.743-07,South Station,West End,15.00,1.00,Black,164733
1.26,2018-11-25 23:24:02.743-07,South Station,West End,7.00,1.00,WAV,164734
1.26,2018-11-25 23:24:02.743-07,South Station,West End,10.50,1.00,UberXL,164735
1.26,2018-11-25 23:24:02.743-07,South Station,West End,27.50,1.00,Black SUV,164736
1.26,2018-11-25 23:24:02.743-07,South Station,West End,7.00,1.00,UberX,164737
3.16,2018-11-25 23:24:02.743-07,North End,Back Bay,10.00,1.00,UberPool,164738
1.64,2018-11-25 23:24:02.743-07,Back Bay,Northeastern University,8.00,1.00,UberX,164739
1.21,2018-11-25 23:24:02.743-07,North End,Financial District,27.50,1.00,Black SUV,164740
1.64,2018-11-25 23:24:02.743-07,Back Bay,Northeastern University,8.00,1.00,WAV,164741
1.64,2018-11-25 23:24:02.743-07,Back Bay,Northeastern University,17.00,1.00,Black,164742
1.64,2018-11-25 23:24:02.743-07,Back Bay,Northeastern University,8.00,1.00,UberPool,164743
1.64,2018-11-25 23:24:02.743-07,Back Bay,Northeastern University,11.50,1.00,UberXL,164744
1.21,2018-11-25 23:24:02.743-07,North End,Financial District,7.00,1.00,UberPool,164745
1.21,2018-11-25 23:24:02.743-07,North End,Financial District,7.00,1.00,WAV,164746
1.21,2018-11-25 23:24:02.743-07,North End,Financial District,10.50,1.00,UberXL,164747
1.64,2018-11-25 23:24:02.743-07,Back Bay,Northeastern University,,1.00,Taxi,164748
1.64,2018-11-25 23:24:02.743-07,Back Bay,Northeastern University,26.50,1.00,Black SUV,164749
1.21,2018-11-25 23:24:02.743-07,North End,Financial District,15.00,1.00,Black,164750
2.5,2018-11-26 22:54:23.874-07,Beacon Hill,South Station,10.50,1.00,WAV,164839
2.5,2018-11-26 22:54:23.874-07,Beacon Hill,South Station,,1.00,Taxi,164840
2.5,2018-11-26 10:17:10.248-07,Beacon Hill,South Station,20.50,1.00,Black,164841
2.5,2018-11-26 10:17:10.248-07,Beacon Hill,South Station,15.00,1.00,UberXL,164842
2.5,2018-11-26 10:17:10.248-07,Beacon Hill,South Station,10.50,1.00,UberX,164843
2.5,2018-11-26 10:17:10.248-07,Beacon Hill,South Station,29.50,1.00,Black SUV,164844
3.45,2018-11-26 14:56:10.09-07,South Station,Back Bay,16.50,1.00,UberXL,165012
3.45,2018-11-26 14:56:10.09-07,South Station,Back Bay,34.00,1.00,Black SUV,165013
3.45,2018-11-26 14:56:10.09-07,South Station,Back Bay,23.00,1.00,Black,165014
0.39,2018-11-26 16:18:14.667-07,South Station,Financial District,,1.00,Taxi,164293
2.72,2018-11-26 10:56:09.809-07,West End,Fenway,23.00,1.00,Black,164325
2.72,2018-11-26 10:56:09.809-07,West End,Fenway,10.50,1.00,UberX,164326
1.34,2018-11-26 00:29:13.934-07,Fenway,Back Bay,,1.00,Taxi,164514
1.34,2018-11-26 00:29:13.934-07,Fenway,Back Bay,7.50,1.00,UberPool,164515
2.79,2018-11-26 00:29:13.934-07,Beacon Hill,Boston University,9.50,1.00,WAV,164516
2.79,2018-11-26 00:29:13.934-07,Beacon Hill,Boston University,31.50,1.00,Black SUV,164517
2.27,2018-11-26 20:27:21.935-07,Boston University,Beacon Hill,19.50,1.00,Black,164570
2.27,2018-11-26 20:27:21.935-07,Boston University,Beacon Hill,8.00,1.00,UberPool,164571
3.05,2018-11-25 23:50:31.902-07,Fenway,North Station,11.50,1.00,UberX,164575
3.05,2018-11-25 23:50:31.902-07,Fenway,North Station,,1.00,Taxi,164576
2.05,2018-11-25 20:40:47.228-07,Theatre District,Northeastern University,9.50,1.00,UberX,164582
2.05,2018-11-25 20:40:47.228-07,Theatre District,Northeastern University,16.00,1.00,UberXL,164583
2.5,2018-11-26 10:17:10.248-07,Beacon Hill,South Station,9.00,1.00,UberPool,164845
1.23,2018-11-26 10:17:10.248-07,North End,West End,7.50,1.00,UberPool,164846
0.72,2018-11-26 15:42:24.812-07,Haymarket Square,West End,,1.00,Taxi,164858
0.72,2018-11-26 15:42:24.812-07,Haymarket Square,West End,6.50,1.00,UberPool,164859
0.72,2018-11-26 15:42:24.812-07,Haymarket Square,West End,11.00,1.00,UberXL,164860
0.72,2018-11-26 15:42:24.812-07,Haymarket Square,West End,16.00,1.00,Black,164861
2.86,2018-11-26 15:42:24.812-07,West End,Northeastern University,10.50,1.00,UberX,164862
2.86,2018-11-26 15:42:24.812-07,West End,Northeastern University,10.50,1.00,WAV,164863
2.8,2018-11-26 16:57:14.948-07,Boston University,West End,10.50,1.00,UberX,164893
2.8,2018-11-26 16:57:14.948-07,Boston University,West End,,1.00,Taxi,164894
2.8,2018-11-26 16:57:14.948-07,Boston University,West End,32.50,1.00,Black SUV,164895
2.8,2018-11-26 16:57:14.948-07,Boston University,West End,10.50,1.00,WAV,164896
1.41,2018-11-26 16:57:14.948-07,Boston University,Back Bay,16.00,1.00,Black,164897
4.72,2018-11-26 19:45:23.601-07,Financial District,Boston University,10.00,1.00,UberPool,164963
2.55,2018-11-26 19:45:23.601-07,Beacon Hill,Northeastern University,30.50,1.00,Black SUV,164964
1.23,2018-11-26 19:45:23.601-07,Haymarket Square,Beacon Hill,7.50,1.00,UberX,164965
1.23,2018-11-26 19:45:23.601-07,Haymarket Square,Beacon Hill,7.50,1.00,WAV,164966
1.23,2018-11-26 19:45:23.601-07,Haymarket Square,Beacon Hill,17.00,1.00,Black,164967
1.23,2018-11-26 19:45:23.601-07,Haymarket Square,Beacon Hill,,1.00,Taxi,164968
1.03,2018-11-26 19:51:22.22-07,North Station,North End,10.50,1.00,UberXL,164993
1.03,2018-11-26 19:51:22.22-07,North Station,North End,7.00,1.00,UberX,164994
2.04,2018-11-25 21:43:18.386-07,Back Bay,Haymarket Square,7.50,1.00,UberPool,165070
2.04,2018-11-25 21:43:18.386-07,Back Bay,Haymarket Square,15.00,1.00,UberXL,165071
2.04,2018-11-25 21:43:18.386-07,Back Bay,Haymarket Square,20.50,1.00,Black,165072
2.04,2018-11-25 21:43:18.386-07,Back Bay,Haymarket Square,8.50,1.00,UberX,165073
2.04,2018-11-25 21:43:18.386-07,Back Bay,Haymarket Square,8.50,1.00,WAV,165074
2.04,2018-11-25 21:43:18.386-07,Back Bay,Haymarket Square,27.00,1.00,Black SUV,165075
1.63,2018-11-26 17:42:14.211-07,West End,South Station,18.50,1.00,Black,165081
1.63,2018-11-26 17:42:14.211-07,West End,South Station,14.00,1.00,UberXL,165082
1.63,2018-11-26 17:42:14.211-07,West End,South Station,9.00,1.00,UberX,165083
2.86,2018-11-26 18:45:22.1-07,West End,Northeastern University,9.00,1.00,UberPool,165093
2.86,2018-11-26 18:45:22.1-07,West End,Northeastern University,9.50,1.00,UberX,165094
2.86,2018-11-26 18:45:22.1-07,West End,Northeastern University,16.50,1.00,UberXL,165095
2.86,2018-11-26 18:45:22.1-07,West End,Northeastern University,24.00,1.00,Black,165096
2.86,2018-11-26 18:45:22.1-07,West End,Northeastern University,9.50,1.00,WAV,165097
4.4,2018-11-26 18:42:23.62-07,Financial District,Fenway,17.50,1.00,WAV,165362
4.4,2018-11-26 18:42:23.62-07,Financial District,Fenway,15.50,1.00,UberPool,165363
0.54,2018-11-26 23:06:24.374-07,Financial District,South Station,7.00,1.00,WAV,165441
0.54,2018-11-26 23:06:24.374-07,Financial District,South Station,10.50,1.00,UberXL,165442
0.54,2018-11-26 23:06:24.374-07,Financial District,South Station,4.50,1.00,UberPool,165443
0.54,2018-11-26 23:06:24.374-07,Financial District,South Station,15.00,1.00,Black,165444
0.54,2018-11-26 23:06:24.374-07,Financial District,South Station,27.50,1.00,Black SUV,165445
2.29,2018-11-26 00:26:20.693-07,North Station,South Station,37.00,1.00,Black,165512
2.29,2018-11-26 00:26:20.693-07,North Station,South Station,14.00,1.00,UberX,165513
2.29,2018-11-26 00:26:20.693-07,North Station,South Station,23.00,1.00,UberXL,165514
3.22,2018-11-26 00:26:20.693-07,North Station,Northeastern University,25.00,1.00,Black,165515
3.22,2018-11-26 00:26:20.693-07,North Station,Northeastern University,10.50,1.00,UberX,165516
4.74,2018-11-26 04:29:09.8-07,Financial District,Boston University,,1.00,Taxi,165204
4.74,2018-11-26 04:29:09.8-07,Financial District,Boston University,15.00,1.00,UberX,165205
2.46,2018-11-26 19:57:25.209-07,Beacon Hill,Fenway,20.50,1.00,Black,165258
2.46,2018-11-26 19:57:25.209-07,Beacon Hill,Fenway,29.50,1.00,Black SUV,165259
2.46,2018-11-26 19:57:25.209-07,Beacon Hill,Fenway,,1.00,Taxi,165260
2.46,2018-11-26 19:57:25.209-07,Beacon Hill,Fenway,16.00,1.00,UberXL,165261
2.46,2018-11-26 19:57:25.209-07,Beacon Hill,Fenway,8.50,1.00,UberPool,165262
2.46,2018-11-26 19:57:25.209-07,Beacon Hill,Fenway,10.50,1.00,UberX,165263
2.98,2018-11-26 05:20:10.381-07,Theatre District,Boston University,17.50,1.00,UberXL,165274
2.98,2018-11-26 05:20:10.381-07,Theatre District,Boston University,,1.00,Taxi,165275
2.98,2018-11-26 05:20:10.381-07,Theatre District,Boston University,10.50,1.00,WAV,165276
2.98,2018-11-26 05:20:10.381-07,Theatre District,Boston University,33.50,1.00,Black SUV,165277
2.98,2018-11-26 05:20:10.381-07,Theatre District,Boston University,10.50,1.00,UberX,165278
1.16,2018-11-26 16:21:14.591-07,Theatre District,Haymarket Square,26.50,1.00,Black SUV,165323
1.16,2018-11-26 16:21:14.591-07,Theatre District,Haymarket Square,9.50,1.00,WAV,165324
1.16,2018-11-26 16:21:14.591-07,Theatre District,Haymarket Square,9.50,1.00,UberX,165325
1.16,2018-11-26 16:21:14.591-07,Theatre District,Haymarket Square,9.00,1.00,UberPool,165326
1.16,2018-11-26 16:21:14.591-07,Theatre District,Haymarket Square,18.00,1.00,Black,165327
3.22,2018-11-26 00:26:20.693-07,North Station,Northeastern University,10.50,1.00,WAV,165517
1.41,2018-11-26 05:47:09.512-07,Theatre District,North End,13.00,1.00,UberXL,165575
1.41,2018-11-26 05:47:09.512-07,Theatre District,North End,,1.00,Taxi,165576
1.41,2018-11-26 05:47:09.512-07,Theatre District,North End,7.50,1.00,UberX,165577
1.41,2018-11-26 05:47:09.512-07,Theatre District,North End,17.00,1.00,Black,165578
1.41,2018-11-26 05:47:09.512-07,Theatre District,North End,7.50,1.00,UberPool,165579
1.18,2018-11-26 05:47:09.512-07,Theatre District,Haymarket Square,8.00,1.00,UberX,165580
1.35,2018-11-26 07:41:09.876-07,South Station,Beacon Hill,13.00,1.00,UberXL,165586
1.23,2018-11-26 21:42:22.226-07,North End,West End,9.50,1.00,WAV,165691
1.23,2018-11-26 21:42:22.226-07,North End,West End,14.00,1.00,UberXL,165692
1.23,2018-11-26 21:42:22.226-07,North End,West End,,1.00,Taxi,165693
1.91,2018-11-26 20:27:22.422-07,Theatre District,Northeastern University,8.00,1.00,WAV,165740
1.91,2018-11-26 20:27:22.422-07,Theatre District,Northeastern University,28.00,1.00,Black SUV,165741
1.91,2018-11-26 20:27:22.422-07,Theatre District,Northeastern University,,1.00,Taxi,165742
1.91,2018-11-26 20:27:22.422-07,Theatre District,Northeastern University,19.50,1.00,Black,165743
1.91,2018-11-26 20:27:22.422-07,Theatre District,Northeastern University,8.00,1.00,UberX,165744
2.72,2018-11-26 00:29:13.523-07,West End,Fenway,11.50,1.00,WAV,165796
1.57,2018-11-26 13:59:10.16-07,North End,Theatre District,26.00,1.00,Black SUV,165649
1.57,2018-11-26 13:59:10.16-07,North End,Theatre District,13.00,1.00,UberXL,165650
1.57,2018-11-26 13:59:10.16-07,North End,Theatre District,7.50,1.00,UberPool,165651
1.57,2018-11-26 13:59:10.16-07,North End,Theatre District,,1.00,Taxi,165652
1.57,2018-11-26 13:59:10.16-07,North End,Theatre District,7.50,1.00,UberX,165653
1.57,2018-11-26 13:59:10.16-07,North End,Theatre District,7.50,1.00,WAV,165654
1.57,2018-11-26 18:27:23.625-07,North End,Theatre District,18.00,1.00,Black,165655
1.34,2018-11-26 09:59:09.806-07,Fenway,Back Bay,6.50,1.00,UberPool,163379
1.34,2018-11-26 09:59:09.806-07,Fenway,Back Bay,12.00,1.00,UberXL,163380
1.34,2018-11-26 09:59:09.806-07,Fenway,Back Bay,8.50,1.00,WAV,163381
1.34,2018-11-26 09:59:09.806-07,Fenway,Back Bay,,1.00,Taxi,163382
2.72,2018-11-26 00:29:13.523-07,West End,Fenway,,1.00,Taxi,165889
2.72,2018-11-26 00:29:13.523-07,West End,Fenway,11.50,1.00,UberX,165890
2.72,2018-11-26 00:29:13.523-07,West End,Fenway,19.50,1.00,Black,165891
2.72,2018-11-26 00:29:13.523-07,West End,Fenway,10.00,1.00,UberPool,165892
2.72,2018-11-26 00:29:13.523-07,West End,Fenway,25.00,1.00,UberXL,165893
0.39,2018-11-26 17:43:39.176-07,South Station,Financial District,7.00,1.00,UberX,165915
0.39,2018-11-26 17:43:39.176-07,South Station,Financial District,5.50,1.00,UberPool,165916
2.39,2018-11-26 05:50:10.042-07,Theatre District,Fenway,18.00,1.00,UberX,166054
2.39,2018-11-26 05:50:10.042-07,Theatre District,Fenway,,1.00,Taxi,166055
1.86,2018-11-26 17:15:13.63-07,North End,West End,8.00,1.00,WAV,166061
1.86,2018-11-26 17:15:13.63-07,North End,West End,16.00,1.00,Black,166062
1.86,2018-11-26 17:15:13.63-07,North End,West End,8.00,1.00,UberPool,166063
1.16,2018-11-26 16:12:16.294-07,West End,North End,12.50,1.00,UberXL,166068
1.16,2018-11-26 16:12:16.294-07,West End,North End,16.00,1.00,Black,166069
2.84,2018-11-26 15:57:10.378-07,Back Bay,North End,25.00,1.00,Black,166075
2.84,2018-11-26 15:57:10.378-07,Back Bay,North End,,1.00,Taxi,166076
2.84,2018-11-26 15:57:10.378-07,Back Bay,North End,10.50,1.00,WAV,166077
2.84,2018-11-26 15:57:10.378-07,Back Bay,North End,18.00,1.00,UberXL,166078
1.16,2018-11-26 03:35:09.844-07,Theatre District,Haymarket Square,8.00,1.00,UberX,166090
1.16,2018-11-26 03:35:09.844-07,Theatre District,Haymarket Square,12.50,1.00,UberXL,166091
1.16,2018-11-26 03:35:09.844-07,Theatre District,Haymarket Square,16.50,1.00,Black,166092
1.16,2018-11-26 03:35:09.844-07,Theatre District,Haymarket Square,26.00,1.00,Black SUV,166093
1.16,2018-11-26 03:35:09.844-07,Theatre District,Haymarket Square,8.00,1.00,WAV,166094
1.16,2018-11-26 20:09:23.318-07,Theatre District,Haymarket Square,7.50,1.00,UberPool,166095
1.16,2018-11-26 20:09:23.318-07,Theatre District,Haymarket Square,,1.00,Taxi,166096
1.57,2018-11-26 15:26:12.12-07,North End,Theatre District,12.50,1.00,UberXL,165939
1.41,2018-11-26 23:57:22.462-07,Boston University,Back Bay,15.00,1.00,Black,165965
1.41,2018-11-26 23:57:22.462-07,Boston University,Back Bay,23.00,1.00,Black SUV,165966
2.11,2018-11-26 23:57:22.462-07,West End,South Station,18.00,1.00,Black,165967
2.11,2018-11-26 23:57:22.462-07,West End,South Station,8.50,1.00,UberX,165968
2.11,2018-11-26 23:57:22.462-07,West End,South Station,8.50,1.00,UberPool,165969
1.16,2018-11-26 15:02:09.701-07,West End,North End,7.50,1.00,UberX,165993
1.16,2018-11-26 15:02:09.701-07,West End,North End,7.50,1.00,UberPool,165994
1.16,2018-11-26 15:02:09.701-07,West End,North End,11.50,1.00,UberXL,165995
2.3,2018-11-26 16:03:10.637-07,Back Bay,Haymarket Square,9.50,1.00,UberPool,166009
2.3,2018-11-26 16:03:10.637-07,Back Bay,Haymarket Square,,1.00,Taxi,166010
2.3,2018-11-26 16:03:10.637-07,Back Bay,Haymarket Square,16.00,1.00,UberXL,166011
1.71,2018-11-26 16:03:10.637-07,South Station,West End,8.50,1.00,WAV,166012
1.71,2018-11-26 16:03:10.637-07,South Station,West End,8.50,1.00,UberPool,166013
2.79,2018-11-26 18:39:23.235-07,Beacon Hill,Boston University,9.50,1.00,WAV,166170
2.79,2018-11-26 18:39:23.235-07,Beacon Hill,Boston University,9.50,1.00,UberX,166171
2.79,2018-11-26 18:39:23.235-07,Beacon Hill,Boston University,20.50,1.00,Black,166172
2.27,2018-11-26 18:39:23.235-07,Boston University,Beacon Hill,8.50,1.00,UberPool,166173
2.27,2018-11-26 18:39:23.235-07,Boston University,Beacon Hill,,1.00,Taxi,166174
2.27,2018-11-26 18:39:23.235-07,Boston University,Beacon Hill,14.00,1.00,UberXL,166175
0.94,2018-11-26 08:02:10.156-07,Haymarket Square,West End,11.00,1.00,UberXL,166432
0.94,2018-11-26 08:02:10.156-07,Haymarket Square,West End,26.00,1.00,Black SUV,166433
0.94,2018-11-26 08:02:10.156-07,Haymarket Square,West End,7.00,1.00,WAV,166434
2.86,2018-11-26 14:02:09.904-07,West End,Northeastern University,17.00,1.00,UberXL,163426
